Observer,Date,Site,Depth_m,Genus,Species,Percent_bleached,Percent_VN_dead,Percent_N_dead,Orientation,Note,Habitat,Percent_mortality,SizeStandardized,Percent_healthy,Percent_impact
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,S,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,S,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,5,0,S,NA,OR,5,10-29 cm,95,5
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,S,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,70,B,NA,OR,70,10-29 cm,30,70
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,10,B,NA,OR,10,10-29 cm,90,10
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,5,B,NA,OR,5,10-29 cm,95,5
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,S,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,30,70,0,B,NA,OR,70,10-29 cm,0,100
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,5,B,NA,OR,5,10-29 cm,95,5
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,80,20,T,NA,OR,100,10-29 cm,0,100
TA,7/10/19,LTER1,17,Pocillopora,NA,5,0,0,B,NA,OR,0,10-29 cm,95,5
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,70,0,0,B,NA,OR,0,10-29 cm,30,70
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,10,B,NA,OR,10,10-29 cm,90,10
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,T,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,30,B,NA,OR,30,10-29 cm,70,30
TA,7/10/19,LTER1,17,Pocillopora,NA,70,10,0,T,NA,OR,10,30+ cm,20,80
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,S,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,S,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,50,50,0,S,NA,OR,50,10-29 cm,0,100
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,S,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,10,S,NA,OR,10,10-29 cm,90,10
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,S,NA,OR,0,30+ cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,5-9 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,40,0,0,B,NA,OR,0,10-29 cm,60,40
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,30,0,0,B,NA,OR,0,10-29 cm,70,30
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,40,B,NA,OR,40,10-29 cm,60,40
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,17,Pocillopora,NA,0,0,100,B,NA,OR,100,10-29 cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,100,B,NA,OR,100,10-29 cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,70,20,0,B,NA,OR,20,30+ cm,10,90
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,100,B,NA,OR,100,10-29 cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,30,60,10,B,NA,OR,70,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,100,B,NA,OR,100,10-29 cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,50,30,20,B,NA,OR,50,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,20,0,80,B,NA,OR,80,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,70,30,B,NA,OR,100,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,10,B,NA,OR,10,10-29 cm,90,10
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,100,B,NA,OR,100,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,100,B,NA,OR,100,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,70,30,B,NA,OR,100,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,70,20,10,B,NA,OR,30,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,40,40,20,B,NA,OR,60,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,80,20,B,NA,OR,100,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,60,20,20,B,NA,OR,40,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,30,B,NA,OR,30,30+ cm,70,30
TA,7/10/19,LTER1,5,Pocillopora,NA,10,70,20,B,NA,OR,90,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,60,40,B,NA,OR,100,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,20,40,40,B,NA,OR,80,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,50,20,0,B,NA,OR,20,30+ cm,30,70
TA,7/10/19,LTER1,5,Pocillopora,NA,0,50,50,B,NA,OR,100,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,25,B,NA,OR,25,10-29 cm,75,25
TA,7/10/19,LTER1,5,Pocillopora,NA,0,50,50,B,NA,OR,100,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,50,30,20,B,NA,OR,50,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,50,50,B,NA,OR,100,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,5,0,0,B,NA,OR,0,10-29 cm,95,5
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,5-9 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,30,40,30,B,NA,OR,70,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,50,30,20,B,NA,OR,50,10-29 cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,40,35,25,B,NA,OR,60,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,5,0,0,B,NA,OR,0,10-29 cm,95,5
TA,7/10/19,LTER1,5,Pocillopora,NA,0,70,30,B,NA,OR,100,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,30+ cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,10,70,20,B,NA,OR,90,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,70,30,B,NA,OR,100,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,50,50,B,NA,OR,100,10-29 cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,100,B,NA,OR,100,10-29 cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,15,0,20,B,NA,OR,20,10-29 cm,65,35
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,60,20,20,B,NA,OR,40,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,20,60,20,B,NA,OR,80,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,10,50,40,B,NA,OR,90,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,10,50,40,B,NA,OR,90,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,30,30,40,B,NA,OR,70,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,40,30,30,B,NA,OR,60,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,30,30,40,B,NA,OR,70,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,10,30,60,B,NA,OR,90,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,100,B,NA,OR,100,10-29 cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,100,B,NA,OR,100,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,40,30,30,B,NA,OR,60,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,40,60,B,NA,OR,100,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,30+ cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,10,60,30,B,NA,OR,90,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,20,60,20,B,NA,OR,80,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,15,50,35,B,NA,OR,85,30+ cm,0,100
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,Stopped at 35 m,OR,0,10-29 cm,100,0
TA,7/10/19,LTER1,5,Pocillopora,NA,0,0,0,B,Stopped at 35 m,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,S,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,30,40,30,S,NA,OR,70,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,30,40,30,S,NA,OR,70,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,S,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,60,40,0,B,NA,OR,40,30+ cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,10,30,60,B,NA,OR,90,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,50,30,20,B,NA,OR,50,30+ cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,70,30,B,NA,OR,100,30+ cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,40,20,0,B,NA,OR,20,10-29 cm,40,60
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,100,B,NA,OR,100,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,50,50,B,NA,OR,100,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,30,50,20,B,NA,OR,70,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,70,30,B,NA,OR,100,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,100,B,NA,OR,100,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,30,70,0,B,NA,OR,70,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,70,30,B,NA,OR,100,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,60,40,0,B,NA,OR,40,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,60,40,0,B,NA,OR,40,30+ cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,100,B,NA,OR,100,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,S,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,S,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,30,60,0,B,NA,OR,60,10-29 cm,10,90
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,80,20,0,B,NA,OR,20,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,30,0,0,B,NA,OR,0,10-29 cm,70,30
TA,7/9/19,LTER2,10,Pocillopora,NA,15,0,0,B,NA,OR,0,10-29 cm,85,15
TA,7/9/19,LTER2,10,Pocillopora,NA,70,30,0,B,NA,OR,30,30+ cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,20,0,0,B,NA,OR,0,10-29 cm,80,20
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,50,50,B,NA,OR,100,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,50,50,B,NA,OR,100,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,70,30,B,NA,OR,100,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,30,70,0,B,NA,OR,70,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,50,50,B,NA,OR,100,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,5-9 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,80,20,B,NA,OR,100,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,60,30,0,B,NA,OR,30,30+ cm,10,90
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,100,B,NA,OR,100,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,70,30,B,NA,OR,100,30+ cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,60,20,0,B,NA,OR,20,30+ cm,20,80
TA,7/9/19,LTER2,10,Pocillopora,NA,10,0,0,B,NA,OR,0,10-29 cm,90,10
TA,7/9/19,LTER2,10,Pocillopora,NA,60,0,0,B,NA,OR,0,10-29 cm,40,60
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,30,B,NA,OR,30,10-29 cm,70,30
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,65,35,0,B,NA,OR,35,30+ cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,25,75,0,B,NA,OR,75,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,30,70,0,B,NA,OR,70,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,15,0,0,B,NA,OR,0,10-29 cm,85,15
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,5-9 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,15,0,0,B,NA,OR,0,10-29 cm,85,15
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,100,B,NA,OR,100,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,100,B,NA,OR,100,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,5-9 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,50,50,B,NA,OR,100,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,35,65,0,B,NA,OR,65,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,100,0,B,NA,OR,100,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,70,30,B,NA,OR,100,30+ cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,30,35,35,B,NA,OR,70,30+ cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,40,0,60,B,NA,OR,60,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,100,0,B,NA,OR,100,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,30,70,0,B,NA,OR,70,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,40,0,0,B,NA,OR,0,10-29 cm,60,40
TA,7/9/19,LTER2,10,Pocillopora,NA,30,10,0,B,NA,OR,10,10-29 cm,60,40
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,20,50,30,B,NA,OR,80,10-29 cm,0,100
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,50,25,5,B,NA,OR,30,30+ cm,20,80
TA,7/9/19,LTER2,10,Pocillopora,NA,0,0,0,B,NA,OR,0,10-29 cm,100,0
TA,7/9/19,LTER2,10,Pocillopora,NA,0,30,70,B,NA,OR,100,10-29 cm,0,100
